#args_tuples: [('--train-perct', '1.0'), ('--data-aug', 'gaussian'), ('--valid-niter', '200'), ('--data-aug-amount', '1'), ('--log-every', '50'), ('--sample-size', '5'), ('--dropout', '0.3'), ('--max-epoch', '1000'), ('--uniform-init', '0.1'), ('--embed-size', '50'), ('--patience', '10'), ('--max-num-trial', '5'), ('--beam-size', '5'), ('--clip-grad', '5.0'), ('--train-src', None), ('--train-tgt', None), ('MODEL_PATH', None), ('--seed', '0'), ('--max-decoding-time-step', '70'), ('--dev-tgt', None), ('--data-aug-nx', '9'), ('--help', False), ('--lr', '0.001'), ('test', False), ('train', True), ('--batch-size', '32'), ('--cuda', True), ('--save-to', 'model.bin'), ('--num-classes', '5'), ('--lr-decay', '0.5'), ('--input-feed', False), ('--dev-perct', '1.0'), ('--hidden-size', '20'), ('--dev-src', None)]
#--train-perct: 1.0
#--data-aug: gaussian
#--valid-niter: 200
#--data-aug-amount: 1
#--log-every: 50
#--sample-size: 5
#--dropout: 0.3
#--max-epoch: 1000
#--uniform-init: 0.1
#--embed-size: 50
#--patience: 10
#--max-num-trial: 5
#--beam-size: 5
#--clip-grad: 5.0
#--train-src: None
#--train-tgt: None
#MODEL_PATH: None
#--seed: 0
#--max-decoding-time-step: 70
#--dev-tgt: None
#--data-aug-nx: 9
#--help: False
#--lr: 0.001
#test: False
#train: True
#--batch-size: 32
#--cuda: True
#--save-to: model.bin
#--num-classes: 5
#--lr-decay: 0.5
#--input-feed: False
#--dev-perct: 1.0
#--hidden-size: 20
#--dev-src: None
#epoch, train iter, train score
7, 17300, 1.46
7, 17350, 1.47
7, 17400, 1.46
7, 17450, 1.46
7, 17500, 1.47
7, 17550, 1.47
7, 17600, 1.46
7, 17650, 1.48
7, 17700, 1.46
7, 17750, 1.49
7, 17800, 1.48
7, 17850, 1.50
7, 17900, 1.48
7, 17950, 1.49
7, 18000, 1.47
7, 18050, 1.46
7, 18100, 1.48
7, 18150, 1.48
7, 18200, 1.48
7, 18250, 1.48
7, 18300, 1.48
7, 18350, 1.48
7, 18400, 1.47
7, 18450, 1.47
7, 18500, 1.48
7, 18550, 1.50
7, 18600, 1.49
7, 18650, 1.48
8, 18700, 1.48
8, 18750, 1.46
8, 18800, 1.45
8, 18850, 1.46
8, 18900, 1.48
8, 18950, 1.46
8, 19000, 1.46
8, 19050, 1.48
8, 19100, 1.47
8, 19150, 1.48
8, 19200, 1.47
8, 19250, 1.45
8, 19300, 1.47
8, 19350, 1.45
8, 19400, 1.45
8, 19450, 1.48
8, 19500, 1.47
8, 19550, 1.47
8, 19600, 1.48
8, 19650, 1.47
8, 19700, 1.47
8, 19750, 1.49
8, 19800, 1.47
8, 19850, 1.47
8, 19900, 1.47
8, 19950, 1.46
8, 20000, 1.47
8, 20050, 1.48
8, 20100, 1.46
8, 20150, 1.46
8, 20200, 1.48
8, 20250, 1.47
8, 20300, 1.48
8, 20350, 1.46
8, 20400, 1.48
8, 20450, 1.49
8, 20500, 1.46
8, 20550, 1.47
8, 20600, 1.44
8, 20650, 1.45
8, 20700, 1.46
8, 20750, 1.47
8, 20800, 1.47
8, 20850, 1.46
8, 20900, 1.46
8, 20950, 1.48
8, 21000, 1.47
8, 21050, 1.49
8, 21100, 1.45
8, 21150, 1.47
8, 21200, 1.47
8, 21250, 1.49
8, 21300, 1.45
8, 21350, 1.47
9, 21400, 1.48
9, 21450, 1.50
9, 21500, 1.49
9, 21550, 1.45
9, 21600, 1.43
9, 21650, 1.47
9, 21700, 1.47
9, 21750, 1.46
9, 21800, 1.46
9, 21850, 1.47
9, 21900, 1.45
9, 21950, 1.45
9, 22000, 1.47
9, 22050, 1.48
9, 22100, 1.46
9, 22150, 1.45
9, 22200, 1.47
9, 22250, 1.45
9, 22300, 1.45
9, 22350, 1.49
9, 22400, 1.45
9, 22450, 1.47
9, 22500, 1.48
9, 22550, 1.48
9, 22600, 1.47
9, 22650, 1.48
9, 22700, 1.48
9, 22750, 1.46
9, 22800, 1.45
9, 22850, 1.47
9, 22900, 1.46
9, 22950, 1.46
9, 23000, 1.48
9, 23050, 1.46
9, 23100, 1.46
9, 23150, 1.48
9, 23200, 1.49
9, 23250, 1.45
9, 23300, 1.46
9, 23350, 1.46
9, 23400, 1.45
9, 23450, 1.46
9, 23500, 1.46
9, 23550, 1.47
9, 23600, 1.46
9, 23650, 1.48
9, 23700, 1.47
9, 23750, 1.47
9, 23800, 1.45
9, 23850, 1.47
9, 23900, 1.48
9, 23950, 1.46
9, 24000, 1.48
10, 24050, 1.48
10, 24100, 1.47
10, 24150, 1.46
10, 24200, 1.48
10, 24250, 1.45
10, 24300, 1.47
10, 24350, 1.45
10, 24400, 1.48
10, 24450, 1.44
10, 24500, 1.48
10, 24550, 1.45
10, 24600, 1.46
10, 24650, 1.49
10, 24700, 1.48
10, 24750, 1.48
10, 24800, 1.48
10, 24850, 1.46
10, 24900, 1.44
10, 24950, 1.46
10, 25000, 1.48
10, 25050, 1.45
10, 25100, 1.46
10, 25150, 1.47
10, 25200, 1.44
10, 25250, 1.47
10, 25300, 1.47
10, 25350, 1.47
10, 25400, 1.47
10, 25450, 1.48
10, 25500, 1.46
10, 25550, 1.44
10, 25600, 1.46
10, 25650, 1.46
10, 25700, 1.49
10, 25750, 1.48
10, 25800, 1.46
